Region,Technology,Year,Value,Unnamed: 4,Unit,Source,Updated at,Updated by
World,HLI_Direct_Electric,All,999999,,GW,"no source needed, unlimited",21.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
World,HLI_Gas_Boiler,All,999999,,GW,"no source needed, unlimited",21.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
World,HLI_Geothermal,All,999999,,GW,"no source needed, unlimited",21.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
World,HLI_H2_Boiler,All,999999,,GW,"no source needed, unlimited",21.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
World,HLI_Hardcoal,All,999999,,GW,"no source needed, unlimited",21.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
World,HLI_Lignite,All,999999,,GW,"no source needed, unlimited",21.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
World,HLI_Oil_Boiler,All,999999,,GW,"no source needed, unlimited",21.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
World,HLI_Solar_Thermal,All,999999,,GW,"no source needed, unlimited",21.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
World,HMI_Biomass,All,999999,,GW,"no source needed, unlimited",21.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
World,HMI_Gas,All,999999,,GW,"no source needed, unlimited",21.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
World,HMI_HardCoal,All,999999,,GW,"no source needed, unlimited",21.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
World,HMI_Oil,All,999999,,GW,"no source needed, unlimited",21.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
World,HMI_Steam_Electric,All,999999,,GW,"no source needed, unlimited",21.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
World,P_Biomass,All,999999,,GW,"no source needed, unlimited",21.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
World,P_Coal_Hardcoal,All,999999,,GW,"no source needed, unlimited",21.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
World,P_Coal_Lignite,All,999999,,GW,"no source needed, unlimited",21.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
World,P_CSP,All,999999,,GW,"no source needed, unlimited",21.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
World,P_Gas_CCGT,All,999999,,GW,"no source needed, unlimited",21.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
World,P_Gas_Engines,All,999999,,GW,"no source needed, unlimited",21.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
World,P_Gas_OCGT,All,999999,,GW,"no source needed, unlimited",21.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
World,P_H2_OCGT,All,999999,,GW,"no source needed, unlimited",21.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
World,P_Nuclear,All,999999,,GW,"no source needed, unlimited",21.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
World,P_Oil,All,999999,,GW,"no source needed, unlimited",21.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
World,P_PV_Rooftop_Commercial,All,999999,,GW,"no source needed, unlimited",21.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
World,P_PV_Rooftop_Residential,All,999999,,GW,"no source needed, unlimited",21.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
World,PSNG_Air_Bio,All,999999,,GW,"no source needed, unlimited",21.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
World,PSNG_Air_Conv,All,999999,,GW,"no source needed, unlimited",21.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
World,PSNG_Air_H2,All,999999,,GW,"no source needed, unlimited",21.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
World,PSNG_Rail_Conv,All,999999,,GW,"no source needed, unlimited",21.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
World,PSNG_Rail_Electric,All,999999,,GW,"no source needed, unlimited",21.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
World,PSNG_Road_BEV,All,999999,,GW,"no source needed, unlimited",21.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
World,PSNG_Road_H2,All,999999,,GW,"no source needed, unlimited",21.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
World,PSNG_Road_ICE,All,999999,,GW,"no source needed, unlimited",21.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
World,PSNG_Road_PHEV,All,999999,,GW,"no source needed, unlimited",21.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Biogas,All,999999,,GW,"no source needed, unlimited",21.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Coal_Hardcoal,All,999999,,GW,"no source needed, unlimited",21.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Coal_Lignite,All,999999,,GW,"no source needed, unlimited",21.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Gas,All,999999,,GW,"no source needed, unlimited",21.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Grass,All,999999,,GW,"no source needed, unlimited",21.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Nuclear,All,999999,,GW,"no source needed, unlimited",21.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Oil,All,999999,,GW,"no source needed, unlimited",21.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Paper_Cardboard,All,999999,,GW,"no source needed, unlimited",21.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Residues,All,999999,,GW,"no source needed, unlimited",21.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Roundwood,All,999999,,GW,"no source needed, unlimited",21.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
World,R_Wood,All,999999,,GW,"no source needed, unlimited",21.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
World,X_Alkaline_Electrolysis,All,999999,,GW,"no source needed, unlimited",21.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
World,X_Biofuel,All,999999,,GW,"no source needed, unlimited",21.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
World,X_Electrolysis,All,999999,,GW,"no source needed, unlimited",21.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
World,X_Fuel_Cell,All,999999,,GW,"no source needed, unlimited",21.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
World,X_Gasifier,All,999999,,GW,"no source needed, unlimited",21.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
World,X_Methanation,All,999999,,GW,"no source needed, unlimited",21.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
World,X_PEM_Electrolysis,All,999999,,GW,"no source needed, unlimited",21.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
World,X_Powerfuel,All,999999,,GW,"no source needed, unlimited",21.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
World,X_SMR,All,999999,,GW,"no source needed, unlimited",21.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
World,X_SOEC_Electrolysis,All,999999,,GW,"no source needed, unlimited",21.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
World,Z_Import_Gas,All,999999,,GW,"no source needed, unlimited",21.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
World,Z_Import_H2,All,999999,,GW,"no source needed, unlimited",21.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
World,Z_Import_Hardcoal,All,999999,,GW,"no source needed, unlimited",21.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
World,Z_Import_LNG,All,999999,,GW,"no source needed, unlimited",21.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
World,Z_Import_Oil,All,999999,,GW,"no source needed, unlimited",21.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
UK,A_Rooftop_Commercial,All,304.7169969,,GW,,,
UK,A_Rooftop_Residential,All,328.2826013,,GW,,,
UK,D_PHS,All,4.3091,,GW,,,
UK,P_CSP,All,44.72,,GW,,,
UK,P_Hydro_Reservoir,2018,0,,GW,same as ResidualCapacity,21.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
UK,P_Hydro_Reservoir,2020,0,,GW,same as ResidualCapacity,21.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
UK,P_Hydro_Reservoir,2025,0,,GW,same as ResidualCapacity,21.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
UK,P_Hydro_Reservoir,2030,0,,GW,same as ResidualCapacity,21.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
UK,P_Hydro_Reservoir,2035,0,,GW,same as ResidualCapacity,21.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
UK,P_Hydro_Reservoir,2040,0,,GW,same as ResidualCapacity,21.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
UK,P_Hydro_Reservoir,2045,0,,GW,same as ResidualCapacity,21.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
UK,P_Hydro_Reservoir,2050,0,,GW,same as ResidualCapacity,21.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
UK,P_Hydro_Reservoir,2055,0,,GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
UK,P_Hydro_Reservoir,2060,0,,GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
UK,P_Hydro_RoR,2018,1.9191,,GW,same as ResidualCapacity,21.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
UK,P_Hydro_RoR,2020,1.9191,,GW,same as ResidualCapacity,21.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
UK,P_Hydro_RoR,2025,1.9191,,GW,same as ResidualCapacity,21.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
UK,P_Hydro_RoR,2030,1.9191,,GW,same as ResidualCapacity,21.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
UK,P_Hydro_RoR,2035,1.9191,,GW,same as ResidualCapacity,21.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
UK,P_Hydro_RoR,2040,1.9191,,GW,same as ResidualCapacity,21.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
UK,P_Hydro_RoR,2045,1.9191,,GW,same as ResidualCapacity,21.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
UK,P_Hydro_RoR,2050,1.9191,,GW,same as ResidualCapacity,21.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
UK,P_Hydro_RoR,2055,1.9191,,GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
UK,P_Hydro_RoR,2060,1.9191,,GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
UK,P_Wind_Offshore_Deep,All,42.9,,GW,,,
UK,P_Wind_Offshore_Shallow,All,42.9,,GW,,,
UK,P_Wind_Offshore_Transitional,All,42.9,,GW,,,
UK,P_Wind_Onshore_Avg,All,92.08333333,,GW,,,
UK,P_Wind_Onshore_Inf,All,92.08333333,,GW,,,
UK,P_Wind_Onshore_Opt,All,92.08333333,,GW,,,
UA,A_Rooftop_Commercial,All,0,,GW,,,
UA,A_Rooftop_Residential,All,0,,GW,,,
UA,D_PHS,All,0,,GW,,,
UA,P_CSP,All,0,,GW,,,
UA,P_PV_Utility_Avg,All,0,,GW,,,
UA,P_PV_Utility_Inf,All,0,,GW,,,
UA,P_PV_Utility_Opt,All,0,,GW,,,
UA,P_Wind_Offshore_Deep,All,0,,GW,,,
UA,P_Wind_Offshore_Shallow,All,0,,GW,,,
UA,P_Wind_Offshore_Transitional,All,0,,GW,,,
UA,P_Wind_Onshore_Avg,All,0,,GW,,,
UA,P_Wind_Onshore_Inf,All,0,,GW,,,
UA,P_Wind_Onshore_Opt,All,0,,GW,,,
TR,A_Rooftop_Commercial,All,70.63930282,,GW,,,
TR,A_Rooftop_Residential,All,100.1888111,,GW,,,
TR,D_PHS,All,0,,GW,,,
TR,HB_Solar_Thermal,All,91.83109367,,GW,,,
TR,HLI_Solar_Thermal,All,130.2454544,,GW,,,
TR,P_CSP,All,9168.12,,GW,needs update,21.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
TR,P_Geothermal,All,0,,GW,,,
TR,P_Hydro_Reservoir,2018,19.1,,GW,same as ResidualCapacity,21.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
TR,P_Hydro_Reservoir,2020,19.1,,GW,same as ResidualCapacity,21.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
TR,P_Hydro_Reservoir,2025,19.1,,GW,same as ResidualCapacity,21.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
TR,P_Hydro_Reservoir,2030,19.1,,GW,same as ResidualCapacity,21.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
TR,P_Hydro_Reservoir,2035,19.1,,GW,same as ResidualCapacity,21.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
TR,P_Hydro_Reservoir,2040,19.1,,GW,same as ResidualCapacity,21.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
TR,P_Hydro_Reservoir,2045,19.1,,GW,same as ResidualCapacity,21.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
TR,P_Hydro_Reservoir,2050,19.1,,GW,same as ResidualCapacity,21.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
TR,P_Hydro_Reservoir,2055,19.1,,GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
TR,P_Hydro_Reservoir,2060,19.1,,GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
TR,P_Hydro_RoR,2018,6.8,,GW,same as ResidualCapacity,21.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
TR,P_Hydro_RoR,2020,6.8,,GW,same as ResidualCapacity,21.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
TR,P_Hydro_RoR,2025,6.8,,GW,same as ResidualCapacity,21.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
TR,P_Hydro_RoR,2030,6.8,,GW,same as ResidualCapacity,21.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
TR,P_Hydro_RoR,2035,6.8,,GW,same as ResidualCapacity,21.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
TR,P_Hydro_RoR,2040,6.8,,GW,same as ResidualCapacity,21.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
TR,P_Hydro_RoR,2045,6.8,,GW,same as ResidualCapacity,21.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
TR,P_Hydro_RoR,2050,6.8,,GW,same as ResidualCapacity,21.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
TR,P_Hydro_RoR,2055,6.8,,GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
TR,P_Hydro_RoR,2060,6.8,,GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
TR,P_Ocean,All,0,,GW,,,
TR,P_Wind_Offshore_Deep,All,13,,GW,,,
TR,P_Wind_Offshore_Shallow,All,13,,GW,,,
TR,P_Wind_Offshore_Transitional,All,13,,GW,,,
TR,P_Wind_Onshore_Avg,All,101.14,,GW,,,
TR,P_Wind_Onshore_Inf,All,101.14,,GW,,,
TR,P_Wind_Onshore_Opt,All,101.14,,GW,,,
SK,A_Rooftop_Commercial,All,31.10050777,,GW,,,
SK,A_Rooftop_Residential,All,33.50569773,,GW,,,
SK,D_PHS,All,0,,GW,,,
SK,P_CSP,All,5.07,,GW,,,
SK,P_Hydro_Reservoir,2018,0.418,,GW,same as ResidualCapacity,21.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SK,P_Hydro_Reservoir,2020,0.418,,GW,same as ResidualCapacity,21.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SK,P_Hydro_Reservoir,2025,0.418,,GW,same as ResidualCapacity,21.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SK,P_Hydro_Reservoir,2030,0.418,,GW,same as ResidualCapacity,21.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SK,P_Hydro_Reservoir,2035,0.418,,GW,same as ResidualCapacity,21.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SK,P_Hydro_Reservoir,2040,0.418,,GW,same as ResidualCapacity,21.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SK,P_Hydro_Reservoir,2045,0.418,,GW,same as ResidualCapacity,21.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SK,P_Hydro_Reservoir,2050,0.418,,GW,same as ResidualCapacity,21.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SK,P_Hydro_Reservoir,2055,0.418,,GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SK,P_Hydro_Reservoir,2060,0.418,,GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SK,P_Hydro_RoR,2018,1.2121,,GW,same as ResidualCapacity,21.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SK,P_Hydro_RoR,2020,1.2121,,GW,same as ResidualCapacity,21.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SK,P_Hydro_RoR,2025,1.2121,,GW,same as ResidualCapacity,21.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SK,P_Hydro_RoR,2030,1.2121,,GW,same as ResidualCapacity,21.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SK,P_Hydro_RoR,2035,1.2121,,GW,same as ResidualCapacity,21.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SK,P_Hydro_RoR,2040,1.2121,,GW,same as ResidualCapacity,21.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SK,P_Hydro_RoR,2045,1.2121,,GW,same as ResidualCapacity,21.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SK,P_Hydro_RoR,2050,1.2121,,GW,same as ResidualCapacity,21.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SK,P_Hydro_RoR,2055,1.2121,,GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SK,P_Hydro_RoR,2060,1.2121,,GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SK,P_Wind_Offshore_Deep,All,0,,GW,,,
SK,P_Wind_Offshore_Shallow,All,0,,GW,,,
SK,P_Wind_Offshore_Transitional,All,0,,GW,,,
SK,P_Wind_Onshore_Avg,All,11.78666667,,GW,,,
SK,P_Wind_Onshore_Inf,All,11.78666667,,GW,,,
SK,P_Wind_Onshore_Opt,All,11.78666667,,GW,,,
SI,A_Rooftop_Commercial,All,9.177199015,,GW,,,
SI,A_Rooftop_Residential,All,9.8869272,,GW,,,
SI,D_PHS,All,0,,GW,,,
SI,P_CSP,All,1.3,,GW,,,
SI,P_Hydro_Reservoir,2018,0.18,,GW,same as ResidualCapacity,21.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SI,P_Hydro_Reservoir,2020,0.18,,GW,same as ResidualCapacity,21.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SI,P_Hydro_Reservoir,2025,0.18,,GW,same as ResidualCapacity,21.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SI,P_Hydro_Reservoir,2030,0.18,,GW,same as ResidualCapacity,21.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SI,P_Hydro_Reservoir,2035,0.18,,GW,same as ResidualCapacity,21.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SI,P_Hydro_Reservoir,2040,0.18,,GW,same as ResidualCapacity,21.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SI,P_Hydro_Reservoir,2045,0.18,,GW,same as ResidualCapacity,21.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SI,P_Hydro_Reservoir,2050,0.18,,GW,same as ResidualCapacity,21.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SI,P_Hydro_Reservoir,2055,0.18,,GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SI,P_Hydro_Reservoir,2060,0.18,,GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SI,P_Hydro_RoR,2018,1.1251,,GW,same as ResidualCapacity,21.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SI,P_Hydro_RoR,2020,1.1251,,GW,same as ResidualCapacity,21.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SI,P_Hydro_RoR,2025,1.1251,,GW,same as ResidualCapacity,21.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SI,P_Hydro_RoR,2030,1.1251,,GW,same as ResidualCapacity,21.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
SI,P_Hydro_RoR,2035,1.1251,,GW,same as ResidualCapacity,21.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
